pl_name,pl_rade,pl_radj,pl_bmasse,pl_orbsmax,pl_orbper,discoverymethod,disc_year
"OGLE-2019-BLG-0299L b",,,1976.89269154,2.8000000000,,"Microlensing",2021
"TOI-2368 b",10.83908434,0.96700000,206.58846455,0.0564900000,5.17500730000,"Transit",2024
"V0391 Peg b",,,1017.05600000,1.7000000000,1170.00000000000,"Pulsation Timing Variations",2007
"HD 95089 c",,,1096.51350000,3.3300000000,1785.00000000000,"Radial Velocity",2016
"Kepler-222 c",4.64000000,0.41400000,,0.0910000000,10.08881000000,"Transit",2014
"Kepler-1714 b",3.26437302,0.29122836,,,10.27530003000,"Transit",2021
"K2-243 c",2.01000000,0.17932019,,0.1817000000,24.94598000000,"Transit",2018
"KMT-2021-BLG-0912L b",,,2.81000000,3.1400000000,,"Microlensing",2022
"Kepler-926 b",2.31000000,0.20608440,,,52.06886010000,"Transit",2016
"KMT-2017-BLG-1038L b",,,640.00000000,1.8000000000,,"Microlensing",2019
"Kepler-192 d",1.02000000,0.09099830,,,6.47027579000,"Transit",2016
"TOI-2196 b",3.51000000,0.31314176,26.00000000,0.0223400000,1.19472680000,"Transit",2022
"Kepler-1250 b",1.92000000,0.17129093,,,2.60754383400,"Transit",2016
"TOI-883 b",7.17166228,0.63981396,,,10.05771848538,"Transit",2026
"TOI-815 c",2.62000000,0.23374115,23.50000000,0.1930000000,34.97614500000,"Transit",2024
"HD 170469 b",,,209.76780000,2.2400000000,1145.00000000000,"Radial Velocity",2007
"Kepler-330 c",1.95000000,0.17400000,,0.1160000000,15.95538700000,"Transit",2014
"K2-381 b",1.07500000,0.09590524,,,7.93893340000,"Transit",2022
"Kepler-905 b",1.41000000,0.12579177,,,5.08274651700,"Transit",2016
"HD 240210 b",,,1655.82000000,1.1600000000,501.75000000000,"Radial Velocity",2009
"HD 165131 b",,,5943.39121090,3.5400000000,2342.60000000000,"Radial Velocity",2023
"Kepler-1977 b",1.66000000,0.14809554,,0.0486000000,4.53702121000,"Transit",2023
"Kepler-1594 b",1.06000000,0.09456687,,,2.71603809000,"Transit",2016
"Kepler-909 b",1.47000000,0.13114462,,,13.93290318000,"Transit",2016
"Kepler-345 c",1.20000000,0.10700000,,0.0770000000,9.38742700000,"Transit",2014
"KMT-2017-BLG-2509L b",,,664.26137063,2.1400000000,,"Microlensing",2021
"Kepler-655 b",2.71000000,0.24177001,,,46.40633580000,"Transit",2016
"Kepler-9 b",8.29000000,0.73958426,43.40000000,0.1430000000,19.23891000000,"Transit",2010
"HD 150010 b",,,762.78817680,1.4000000000,562.00000000000,"Radial Velocity",2022
"KMT-2021-BLG-0119L b",,,1754.41280664,2.9200000000,,"Microlensing",2022
"K2-277 b",2.18575124,0.19500000,,0.0664000000,6.32676800000,"Transit",2018
"ups And b",,,218.53100000,0.0592216600,4.61703300000,"Radial Velocity",1996
"KMT-2023-BLG-0949L b",,,1900.61387386,2.0300000000,,"Microlensing",2025
"Kepler-797 b",2.17000000,0.19359443,,,27.07237711000,"Transit",2016
"Kepler-1123 b",1.67000000,0.14898742,,,4.33946454000,"Transit",2016
"Kepler-137 c",1.88000000,0.16800000,,0.1300000000,18.73575300000,"Transit",2014
"Kepler-373 b",1.36000000,0.12100000,,0.0600000000,5.53530900000,"Transit",2014
"TrES-5 b",13.38354600,1.19400000,568.91570000,0.0245900000,1.48224686000,"Transit",2011
"Kepler-1947 b",1.01016660,0.09012118,,,6.96363019900,"Transit",2021
"Kepler-898 b",1.49000000,0.13292890,,,5.87061910000,"Transit",2016
"HD 195019 b",,,1264.96340000,0.1400000000,18.20132000000,"Radial Velocity",1998
"Kepler-109 b",2.49000000,0.22214330,4.90000000,0.0701000000,6.48163070000,"Transit",2014
"Kepler-1072 b",1.58000000,0.14095816,,,1.56906650200,"Transit",2016
"TOI-2267 c",1.14000000,0.10170416,,0.0263000000,3.49504120000,"Transit",2025
"MOA-2022-BLG-091L b",,,1141.00398113,3.4400000000,,"Microlensing",2025
"Kepler-1921 b",2.89459458,0.25823888,,,20.03479958000,"Transit",2021
"KMT-2019-BLG-2974L b",,,88.99195396,2.0000000000,,"Microlensing",2022
"GJ 3082 b",,,8.20000000,0.0790000000,11.94900000000,"Radial Velocity",2020
"Kepler-835 b",2.79000000,0.24890713,,,11.41909375000,"Transit",2016
"HD 125595 b",,,6.35660000,0.0800000000,9.67370000000,"Radial Velocity",2011
"Kepler-1045 b",2.69000000,0.23998573,,,26.41045478000,"Transit",2016
"Kepler-186 d",1.40000000,0.12500000,,0.0781000000,13.34299600000,"Transit",2014
"Kepler-644 b",3.15000000,0.28102418,,,3.17391710300,"Transit",2016
"Kepler-576 b",3.27000000,0.29172986,,,29.91136794000,"Transit",2016
"Kepler-1604 b",1.41000000,0.12579177,,,0.68368425600,"Transit",2016
"HATS-42 b",15.69260000,1.40000000,597.52040000,0.0368900000,2.29210200000,"Transit",2018
"Kepler-441 b",1.64000000,0.15000000,,0.6400000000,207.24820000000,"Transit",2015
"TOI-3568 b",5.30000000,0.48300000,26.40000000,0.0485000000,4.41796500000,"Transit",2024
"HD 30177 c",,,1484.25866069,9.9000000000,11320.00000000000,"Radial Velocity",2016
"Kepler-947 b",2.28000000,0.20340798,,,26.96443170000,"Transit",2016
"HD 129445 b",,,508.50700000,2.9000000000,1840.00000000000,"Radial Velocity",2009
"K2-198 b",4.18900000,0.37371755,,,17.04286830000,"Transit",2018
"Kepler-1824 b",2.38127597,0.21244358,,,95.61100006000,"Transit",2021
"Kepler-334 d",1.41000000,0.12600000,,0.1680000000,25.09849000000,"Transit",2014
"Kepler-1523 b",1.58000000,0.14095816,,,0.93875077000,"Transit",2016
"TOI-1288 c",,,85.70000000,1.0700000000,416.00000000000,"Radial Velocity",2022
"Kepler-1153 b",1.73000000,0.15434026,,,1.75583532700,"Transit",2016
"Kepler-1011 b",2.87000000,0.25604425,,,5.75322197400,"Transit",2016
"Kepler-566 b",2.15000000,0.19181015,,,18.42794624000,"Transit",2016
"HIP 114933 b",,,616.58710958,2.8400000000,1481.60000000000,"Radial Velocity",2021
"Kepler-804 b",1.94000000,0.17307521,,,14.37457351000,"Transit",2016
"Kepler-304 d",2.75000000,0.24500000,,0.0800000000,9.65347100000,"Transit",2014
"Kepler-561 c",2.68000000,0.23909359,,,5.35016198300,"Transit",2016
"HAT-P-45 b",15.98400000,1.42600000,283.49200000,0.0452000000,3.12899200000,"Transit",2014
"Kepler-158 d",0.43000000,0.03836210,,,0.64508800000,"Transit",2024
"OGLE-2012-BLG-0026L c",,,270.00000000,4.8000000000,,"Microlensing",2012
"HD 190647 b",,,630.89255000,2.2310000000,1176.45000000000,"Radial Velocity",2007
"TIC 9344899 b",9.16000000,0.81700000,6170.00000000,0.0815000000,8.58215660000,"Transit",2026
"HD 30669 b",,,149.37000000,2.6900000000,1684.00000000000,"Radial Velocity",2014
"TOI-4961 b",12.34108775,1.10100000,572.09113260,0.0726000000,7.47918200000,"Transit",2025
"Kepler-19 c",,,13.10000000,,28.73100000000,"Transit Timing Variations",2011
"GJ 887 e",,,1.46000000,0.0417000000,4.42490000000,"Radial Velocity",2026
"Kepler-253 c",2.65000000,0.23600000,,0.0890000000,10.28195100000,"Transit",2014
"KMT-2023-BLG-0830L b",,,17.79839079,1.7000000000,,"Microlensing",2025
"WASP-185 b",14.01125000,1.25000000,311.47340000,0.0904000000,9.38755000000,"Transit",2019
"Kepler-970 b",2.60900000,0.23275979,,0.1390000000,16.73652500000,"Transit",2016
"Kepler-1550 b",3.02000000,0.26942635,,,225.58280900000,"Transit",2016
"OGLE-2017-BLG-0640L b",,,514.88201934,1.1400000000,,"Microlensing",2024
"Kepler-48 d",2.04000000,0.18200000,7.93000000,,42.89610000000,"Transit",2014
"Kepler-1569 b",1.68000000,0.14987956,,,5.79180156000,"Transit",2016
"CoRoT-6 b",13.06800000,1.16600000,940.74000000,0.0855000000,8.88659300000,"Transit",2009
"HD 221416 b",9.17000000,0.83600000,60.50000000,0.1228000000,14.27670000000,"Transit",2019
"TOI-2537 b",11.25381662,1.00400000,415.40172795,0.3715000000,94.10220000000,"Transit",2024
"TOI-1824 b",2.74382690,0.24478826,16.00000000,0.1510000000,22.80853300000,"Transit",2024
"HD 128717 b",,,6293.00245860,4.8500000000,3420.00000000000,"Astrometry",2025
"KMT-2018-BLG-1976L b",,,705.57906354,3.5400000000,,"Microlensing",2021
"HD 163607 c",,,699.54383000,2.3900000000,1272.00000000000,"Radial Velocity",2012
"Kepler-1916 b",2.61757235,0.23352457,,,31.25429916000,"Transit",2021
"TOI-283 b",2.34000000,0.20876118,6.54000000,0.1230000000,17.61745000000,"Transit",2025
"KMT-2016-BLG-1836L b",,,700.00000000,3.5000000000,,"Microlensing",2019
"Kepler-1581 b",0.80000000,0.07137122,,,6.28385491000,"Transit",2016
"TIC 62895484 b",3.49391667,0.31170690,,,2.83985434327,"Transit",2026
"KMT-2017-BLG-0673L b",,,1166.43025369,2.3400000000,,"Microlensing",2022
"Kepler-766 b",3.39000000,0.30243554,,,6.10027804000,"Transit",2016
"Kepler-100 e",,,24.14271827,0.3123915860,60.88858800000,"Radial Velocity",2023
"K2-47 b",1.89000000,0.16861451,,0.1779000000,31.63720000000,"Transit",2016
"TOI-2295 b",16.47720163,1.47000000,278.09985612,0.1992000000,30.03330200000,"Transit",2024
"BD+14 4559 b",,,330.54320000,0.7800000000,268.94000000000,"Radial Velocity",2009
"Kepler-395 c",1.32000000,0.11800000,,0.1770000000,34.98926200000,"Transit",2014
"HD 79181 b",,,203.41018048,0.9000000000,273.10000000000,"Radial Velocity",2021
"OGLE-2023-BLG-0836L b",,,1385.73185452,3.7000000000,,"Microlensing",2024
"Kepler-176 c",2.60000000,0.23200000,,0.1020000000,12.75971200000,"Transit",2014
"OGLE-2014-BLG-1722L c",,,83.70000000,1.7000000000,,"Microlensing",2018
"Kepler-1017 b",1.99000000,0.17753591,,,7.23400469000,"Transit",2016
"Kepler-1672 b",2.97022762,0.26498596,,,150.87800000000,"Transit",2020
"Kepler-1209 b",1.51000000,0.13471318,,,25.36911600000,"Transit",2016
"Kepler-496 b",2.32000000,0.20697654,,,8.30864937000,"Transit",2016
"Kepler-1410 b",1.78000000,0.15880096,,,60.86616800000,"Transit",2016
"GJ 3021 b",,,1071.04000000,0.4900000000,133.71000000000,"Radial Velocity",2000
"Kepler-915 b",1.50000000,0.13382104,,,4.59489604000,"Transit",2016
"HIP 10090 b",,,1229.99593509,3.8700000000,2960.00000000000,"Radial Velocity",2026
"Kepler-626 b",2.29000000,0.20430012,,,14.48585199000,"Transit",2016
"Kepler-1151 b",2.22000000,0.19805513,,,65.64784240000,"Transit",2016
"Kepler-215 c",1.77000000,0.15800000,,0.1130000000,14.66710800000,"Transit",2014
"Kepler-271 c",0.95000000,0.08475332,,,7.41086267000,"Transit",2014
"Kepler-1521 b",2.50000000,0.22303506,,,47.14840805000,"Transit",2016
"Kepler-1015 b",3.55000000,0.31670979,,,16.00494214000,"Transit",2016
"HD 68402 b",,,975.73810000,2.1800000000,1103.00000000000,"Radial Velocity",2016
"Kepler-549 b",2.57000000,0.22928004,,,42.94956490000,"Transit",2016
"K2-165 d",2.64809498,0.23624721,,,14.10136100000,"Transit",2018
"Kepler-714 b",9.67000000,0.86269962,,,8.09888798600,"Transit",2016
"Kepler-1348 b",1.94000000,0.17307521,,,27.57227420000,"Transit",2016
"TOI-277 b",2.65000000,0.23641757,,0.0269000000,3.99400000000,"Transit",2022
"Kepler-1768 b",2.23346338,0.19925660,,,15.13589954000,"Transit",2021
"OGLE-2013-BLG-0102L b",,,4100.00000000,0.8000000000,,"Microlensing",2014
"KMT-2018-BLG-0748L b",,,60.00000000,0.6200000000,,"Microlensing",2020
"KMT-2019-BLG-0335L b",,,6674.39654700,1.6400000000,,"Microlensing",2023
"Kepler-431 d",1.11000000,0.10000000,,0.1045000000,11.92200000000,"Transit",2015
"Kepler-1362 b",2.60000000,0.23195646,,,136.20562600000,"Transit",2016
"Kepler-1283 b",1.91000000,0.17039879,,,12.94609780000,"Transit",2016
"KMT-2023-BLG-1454L b",,,200.23189641,1.1800000000,,"Microlensing",2024
"XO-2 S d",,,1179.14338997,5.4600000000,4696.00000000000,"Radial Velocity",2024
"Kepler-186 f",1.17000000,0.10400000,,0.4320000000,129.94410000000,"Transit",2014
"EPIC 212297394 c",2.27000000,0.20251618,,,5.21396500000,"Transit",2021
"TOI-622 b",9.23620010,0.82400000,96.30200732,0.0708000000,6.40251300000,"Transit",2023
"Kepler-1842 b",2.35388681,0.21000008,,,14.02639961000,"Transit",2021
"Kepler-1439 b",1.46000000,0.13025248,,,8.07392849000,"Transit",2016
"Kepler-989 b",2.21000000,0.19716299,,,7.96431535200,"Transit",2016
"Kepler-398 d",0.88000000,0.07850834,,,6.83437001000,"Transit",2016
"TIC 365102760 b",6.21000000,0.55402005,19.20000000,0.0622000000,4.21285367000,"Transit",2024
"Kepler-1739 b",2.43056832,0.21684115,,,7.34370994600,"Transit",2021
"Kepler-65 e",,,260.00000000,,258.80000000000,"Radial Velocity",2019
"EPIC 201170410.02",1.04700000,0.09340708,,0.0349000000,6.79870000000,"Transit",2020
"Kepler-94 c",,,3126.00000000,,820.30000000000,"Radial Velocity",2014
"OGLE-2017-BLG-1522L b",,,240.00000000,0.5900000000,,"Microlensing",2018
"HD 181234 b",,,2980.91262925,7.4270000000,7593.40512000000,"Radial Velocity",2019
"TOI-3693 b",12.59889431,1.12400000,324.18497514,0.0813000000,9.08851600000,"Transit",2022
"PSR B1257+12 d",,,3.90000000,0.4600000000,98.21140000000,"Pulsar Timing",1992
"GJ 667 C f",,,2.70000000,0.1560000000,39.02600000000,"Radial Velocity",2013
"Kepler-351 c",3.19000000,0.28500000,,0.2870000000,57.24809000000,"Transit",2014
"Kepler-446 c",1.11000000,0.10000000,,,3.03617900000,"Transit",2015
"Kepler-1288 b",1.12000000,0.09991971,,,2.76122421000,"Transit",2016
"GJ 3512 c",,,143.97626837,1.7310000000,2354.00000000000,"Radial Velocity",2020
"WASP-56 b",10.53646000,0.94000000,143.02350000,,4.61710000000,"Transit",2012
"TOI-1533 b",2.89000000,0.25782897,28.10000000,0.0445000000,3.64579740000,"Transit",2026
"Kepler-25 c",5.21700000,0.46542957,15.20000000,,12.72070000000,"Transit",2011
"TOI-2453 b",3.24380341,0.28939325,,,4.44143463188,"Transit",2026
"Kepler-758 c",1.69000000,0.15077170,,,4.75793986000,"Transit",2016
"Kepler-220 b",0.81000000,0.07200000,,0.0460000000,4.15980700000,"Transit",2014
"Kepler-1688 b",1.26174569,0.11256541,,,5.62012000000,"Transit",2020
"Kepler-839 b",2.57000000,0.22928004,,,37.81445140000,"Transit",2016
"TIC 206466666 b",2.14817673,0.19164782,,,9.10486865159,"Transit",2026
"TOI-1759 b",3.14000000,0.28013252,10.80000000,0.1177000000,18.85019000000,"Transit",2022
"Kepler-1801 b",2.70926154,0.24170454,,,10.44089985000,"Transit",2021
"WASP-142 b",17.14977000,1.53000000,266.97720000,0.0347000000,2.05286800000,"Transit",2016
"Kepler-1454 b",1.88000000,0.16772237,,,47.03194790000,"Transit",2016
"Kepler-245 c",2.18000000,0.19400000,,0.1240000000,17.46081200000,"Transit",2014
"Kepler-1271 b",1.48000000,0.13203676,,,3.02559550000,"Transit",2016
"TOI-4034 b",17.71018951,1.58000000,276.51071409,0.0328900000,1.80209320000,"Transit",2026
"Ross 508 b",,,4.00000000,0.0536600000,10.77000000000,"Radial Velocity",2022
"91 Aqr b",,,1017.00000000,0.7000000000,181.40000000000,"Radial Velocity",2013
"Kepler-125 c",0.74000000,0.06600000,,0.0510000000,5.77446400000,"Transit",2014
"Kepler-936 b",1.45000000,0.12936034,,,10.56134221000,"Transit",2016
"Kepler-20 c",2.89400000,0.25818583,11.10000000,0.0936000000,10.85407740000,"Transit",2011
"Kepler-369 b",1.13000000,0.10100000,,0.0300000000,2.73275600000,"Transit",2014
"Kepler-115 c",2.60000000,0.23200000,,0.0870000000,8.99088900000,"Transit",2014
"OGLE-2016-BLG-0613L AB b",,,1330.00000000,6.4000000000,,"Microlensing",2017
"Kepler-913 b",2.06000000,0.18378089,,,10.29672521000,"Transit",2016
"Kepler-1018 b",2.58000000,0.23017218,,,49.10135140000,"Transit",2016
"HD 77946 b",2.89646124,0.25840541,10.90000000,0.0730000000,6.52736300000,"Transit",2024
"Kepler-761 b",2.03000000,0.18110447,,,10.12804789000,"Transit",2016
"WASP-184 b",14.90797000,1.33000000,181.16310000,0.0627000000,5.18170000000,"Transit",2019
"Kepler-11 c",2.87000000,0.25600000,2.90000000,0.1070000000,13.02410000000,"Transit",2010
"Kepler-1186 b",2.23000000,0.19894727,,,16.07677615000,"Transit",2016
"TOI-4662 b",2.87998299,0.25693531,,,4.70343764575,"Transit",2026
"Kepler-633 b",1.63000000,0.14541886,,,8.50340718000,"Transit",2016
"Kepler-1847 b",2.74516914,0.24490801,,,11.12969971000,"Transit",2021
"KOI-4777.01",0.51000000,0.04549923,99.20000000,0.0080000000,0.41200000000,"Transit",2022
"Kepler-1329 b",2.17000000,0.19359443,,,9.33646594000,"Transit",2016
"Kepler-730 c",1.56926000,0.14000000,,0.0399700000,2.85188338000,"Transit",2018
"HD 80883 b",,,1748.05623850,6.4620000000,6383.78352000000,"Radial Velocity",2022
"Wendelstein-2 b",12.99347280,1.15920000,232.33373000,0.0234000000,1.75222390000,"Transit",2020
"TOI-1249 b",3.27103010,0.29182226,11.90000000,0.1090000000,13.07915100000,"Transit",2024
"Kepler-623 b",3.01000000,0.26853421,,,9.07097734000,"Transit",2016
"Kepler-531 b",2.78000000,0.24801499,,,29.88485741000,"Transit",2016
"Kepler-1110 b",2.66000000,0.23730931,,,9.69312032000,"Transit",2016
"HD 117618 b",,,55.30242000,0.1800000000,25.80000000000,"Radial Velocity",2004
"HD 164604 c",,,3019.36986650,5.5560000000,5387.00000000000,"Radial Velocity",2026
"K2-385 b",1.53900000,0.13730062,,,2.38086700000,"Transit",2022
"Kepler-80 f",1.21000000,0.10794897,,0.0175000000,0.98678730000,"Transit",2016
"KMT-2018-BLG-1996L b",,,346.43296363,4.2700000000,,"Microlensing",2021
"TOI-858 B b",14.06727078,1.25500000,349.61124770,0.0443500000,3.27971780000,"Transit",2023
"HD 196885 A b",,,819.97000000,2.3700000000,1333.00000000000,"Radial Velocity",2007
"Kepler-897 b",2.39000000,0.21322152,,,8.04726420000,"Transit",2016
"Kepler-581 b",2.63000000,0.23463288,,,40.60698210000,"Transit",2016
"TIC 390586021 b",2.86009388,0.25516093,,,2.74703755819,"Transit",2026
"BD-210397 c",,,1525.57635360,5.9000000000,6240.00000000000,"Radial Velocity",2023
"Kepler-717 b",2.42000000,0.21589794,,,4.40840023000,"Transit",2016
"EPIC 212424622 b",2.17000000,0.19359443,,,18.09830000000,"Transit",2019
"HD 17092 b",,,3219.61790000,1.3100000000,359.89999000000,"Radial Velocity",2007
"TOI-4602.01",2.45000000,0.21900000,5.53000000,0.0474700000,3.98129990000,"Transit",2024
"TIC 178172313 b",2.80405322,0.25016130,,,4.37318161360,"Transit",2026
"Kepler-965 b",3.38000000,0.30154340,,,134.25272980000,"Transit",2016
"Kepler-289 b",2.49000000,0.22214330,3.70000000,,34.53830000000,"Transit",2014
"HATS-11 b",18.03000000,1.60852886,,0.0507000000,3.61918800000,"Transit",2016
"TYC 0434-04538-1 b",,,1938.76300000,0.6600000000,193.20000000000,"Radial Velocity",2021
"Kepler-1157 b",1.09000000,0.09724329,,,4.45743164000,"Transit",2016
"Kepler-964 b",2.12000000,0.18913373,,,13.52251060000,"Transit",2016
"KMT-2021-BLG-0909L b",,,400.46379282,1.7500000000,,"Microlensing",2023
"Kepler-23 c",3.00500000,0.26808861,7.81000000,,10.74000000000,"Transit",2011
"GJ 676 A e",,,6.67439655,0.1810000000,35.47358000000,"Radial Velocity",2012
"Kepler-502 b",4.77000000,0.42555090,,,4.28686431000,"Transit",2016
"TYC 8998-760-1 b",,,,146.0000000000,,"Imaging",2020
"Kepler-1425 b",0.94000000,0.08386118,,,14.45413020000,"Transit",2016
"Kepler-226 b",1.55000000,0.13800000,,0.0470000000,3.94099700000,"Transit",2014
"Kepler-1038 c",1.41623380,0.12634813,,,7.12765979800,"Transit",2021
"Kepler-1730 b",4.48524519,0.40014746,,,13.81019974000,"Transit",2021
"GJ 229 b",,,14.93793513,1.0860000000,579.47495000000,"Radial Velocity",2014
"KMT-2021-BLG-2294L b",,,22.24798849,1.1500000000,,"Microlensing",2022
"Kepler-1626 b",2.02000000,0.18021233,,,4.13962966000,"Transit",2016
"MOA-2011-BLG-322L b",,,3690.00000000,4.3000000000,,"Microlensing",2013
"Kepler-85 e",1.27000000,0.11300000,,0.1630000000,25.21675100000,"Transit",2014
"K2-360 c",,,15.23000000,0.0883000000,9.79692000000,"Radial Velocity",2024
"Kepler-1849 b",2.38685349,0.21294117,,,57.29290009000,"Transit",2021
"TOI-5398 c",3.52000000,0.31403391,11.80000000,0.0570000000,4.77271000000,"Transit",2023
"HD 104985 b",,,1766.80811451,0.7150000000,199.68000000000,"Radial Velocity",2003
"GJ 2056 b",,,16.20000000,0.2830000000,69.97100000000,"Radial Velocity",2020
"TOI-663 d",1.92000000,0.17129122,5.20000000,0.0576000000,7.10272680000,"Transit",2024
"Kepler-319 d",2.29000000,0.20400000,,0.1910000000,31.78192500000,"Transit",2014
"TOI-216.02",8.00000000,0.71371342,18.75187601,,17.16073000000,"Transit",2019
"Kepler-1638 b",1.87000000,0.16683023,,,259.33683000000,"Transit",2016
"UCAC3 113-933 b",,,6674.39654700,6100.0000000000,,"Imaging",2024
"Kepler-1183 b",2.82000000,0.25158355,,,28.50571890000,"Transit",2016
"Kepler-911 b",2.60000000,0.23195646,,,20.31050100000,"Transit",2016
"Kepler-830 b",1.70000000,0.15166384,,,11.29695137000,"Transit",2016
"Kepler-775 b",1.19000000,0.10616469,,,0.97486892600,"Transit",2016
"KMT-2021-BLG-1150L b",,,279.68899816,4.5000000000,,"Microlensing",2023
"OGLE-2018-BLG-1185L b",,,8.40000000,1.5400000000,,"Microlensing",2021
"Kepler-156 c",2.55000000,0.22700000,,0.1170000000,15.90680100000,"Transit",2014
"Kepler-26 d",1.07000000,0.09500000,,0.0390000000,3.54391900000,"Transit",2014
"OGLE-2019-BLG-0304L b",,,162.09248757,1.2300000000,,"Microlensing",2021
"Kepler-62 b",1.31000000,0.11700000,9.00000000,0.0553000000,5.71493200000,"Transit",2013
"Kepler-937 b",3.72000000,0.33187617,,,67.66882700000,"Transit",2016
"Kepler-843 b",2.59000000,0.23106432,,,2.05387982100,"Transit",2016
"HD 37124 d",,,221.20968000,2.8070000000,1862.00000000000,"Radial Velocity",2005
"Kepler-1860 b",1.13863767,0.10158262,,,12.73719978000,"Transit",2021
"KIC 10001893 d",,,,,0.81161000000,"Orbital Brightness Modulation",2014
